PULocationID,weather,season,time,pickup_area,duration
203,sunny,fall,day,not manhattan,2536.5263157894738
203,sunny,fall,night,not manhattan,1158.6666666666667
203,sunny,spring,day,not manhattan,1595.2941176470588
203,sunny,spring,night,not manhattan,1233.5714285714287
203,sunny,summer,day,not manhattan,1789.0
203,sunny,summer,night,not manhattan,746.8888888888889
203,sunny,winter,day,not manhattan,1764.388888888889
203,sunny,winter,night,not manhattan,479.4
204,sunny,summer,day,not manhattan,2294.0
204,sunny,summer,night,not manhattan,2519.0
205,rainy,fall,day,not manhattan,909.3333333333334
205,rainy,fall,night,not manhattan,881.5
205,rainy,spring,day,not manhattan,1303.3333333333333
205,rainy,spring,night,not manhattan,1845.0
205,rainy,summer,day,not manhattan,1903.0000000000002
205,rainy,summer,night,not manhattan,605.0
205,rainy,winter,day,not manhattan,1717.8
205,rainy,winter,night,not manhattan,483.00000000000006
205,sunny,fall,day,not manhattan,1632.5
205,sunny,fall,night,not manhattan,820.25
205,sunny,spring,day,not manhattan,1709.8666666666666
205,sunny,spring,night,not manhattan,821.3333333333334
205,sunny,summer,day,not manhattan,1335.68
205,sunny,summer,night,not manhattan,1553.857142857143
205,sunny,winter,day,not manhattan,1116.68
205,sunny,winter,night,not manhattan,1130.4444444444443
206,rainy,spring,day,not manhattan,2481.0
206,sunny,fall,night,not manhattan,603.0
206,sunny,spring,day,not manhattan,2373.3333333333335
206,sunny,summer,day,not manhattan,2336.5
206,sunny,summer,night,not manhattan,2694.0
206,sunny,winter,day,not manhattan,3212.3333333333335
206,sunny,winter,night,not manhattan,2254.0
207,rainy,fall,day,not manhattan,1599.1081081081081
207,rainy,fall,night,not manhattan,678.8888888888889
207,rainy,spring,day,not manhattan,1872.157894736842
207,rainy,spring,night,not manhattan,1315.375
207,rainy,summer,day,not manhattan,1524.888888888889
207,rainy,summer,night,not manhattan,2143.75
207,rainy,winter,day,not manhattan,1426.1153846153845
207,rainy,winter,night,not manhattan,1158.8
207,sunny,fall,day,not manhattan,1677.203007518797
207,sunny,fall,night,not manhattan,1134.64
207,sunny,spring,day,not manhattan,1640.7433628318583
207,sunny,spring,night,not manhattan,1339.2941176470588
207,sunny,summer,day,not manhattan,1601.4722222222222
207,sunny,summer,night,not manhattan,1256.7391304347825
207,sunny,winter,day,not manhattan,1557.295081967213
207,sunny,winter,night,not manhattan,1030.157894736842
208,rainy,fall,day,not manhattan,1845.0
208,rainy,fall,night,not manhattan,432.0
208,rainy,spring,day,not manhattan,775.0
208,rainy,spring,night,not manhattan,532.0
208,rainy,summer,day,not manhattan,892.0
208,rainy,summer,night,not manhattan,6031.0
208,rainy,winter,day,not manhattan,907.4444444444445
208,sunny,fall,day,not manhattan,1504.3333333333333
208,sunny,fall,night,not manhattan,897.8333333333334
208,sunny,spring,day,not manhattan,794.0
208,sunny,spring,night,not manhattan,661.421052631579
208,sunny,summer,day,not manhattan,876.575
208,sunny,summer,night,not manhattan,667.3571428571429
208,sunny,winter,day,not manhattan,1135.5555555555557
208,sunny,winter,night,not manhattan,706.0
209,rainy,fall,day,manhattan,1153.4715447154472
209,rainy,fall,night,manhattan,951.3430420711974
209,rainy,spring,day,manhattan,1053.0088992974238
209,rainy,spring,night,manhattan,885.8673602080625
209,rainy,summer,day,manhattan,1088.4870848708488
209,rainy,summer,night,manhattan,955.4613466334165
209,rainy,winter,day,manhattan,1040.904761904762
209,rainy,winter,night,manhattan,885.7142857142857
209,sunny,fall,day,manhattan,1164.0004583371528
209,sunny,fall,night,manhattan,953.0833333333334
209,sunny,spring,day,manhattan,1074.588094525875
209,sunny,spring,night,manhattan,895.4631868131868
209,sunny,summer,day,manhattan,1032.0944736842105
209,sunny,summer,night,manhattan,937.5675872093024
209,sunny,winter,day,manhattan,1012.1501045296167
209,sunny,winter,night,manhattan,880.1566731141199
210,rainy,fall,day,not manhattan,1155.0
210,rainy,fall,night,not manhattan,796.0
210,rainy,spring,day,not manhattan,815.3333333333334
210,rainy,spring,night,not manhattan,761.0
210,rainy,summer,night,not manhattan,1213.0
210,rainy,winter,day,not manhattan,2254.0000000000005
210,rainy,winter,night,not manhattan,1535.0
210,sunny,fall,day,not manhattan,1781.3076923076924
210,sunny,fall,night,not manhattan,403.5
210,sunny,spring,day,not manhattan,1880.875
210,sunny,summer,day,not manhattan,1394.1764705882354
210,sunny,summer,night,not manhattan,1021.0
210,sunny,winter,day,not manhattan,2395.7272727272725
210,sunny,winter,night,not manhattan,1382.6
211,rainy,fall,day,manhattan,1025.9456318461127
211,rainy,fall,night,manhattan,829.658215010142
211,rainy,spring,day,manhattan,946.4941663131099
211,rainy,spring,night,manhattan,795.9746709709461
211,rainy,summer,day,manhattan,982.9012288786482
211,rainy,summer,night,manhattan,801.574115876599
211,rainy,winter,day,manhattan,932.1689111747851
211,rainy,winter,night,manhattan,758.038864628821
211,sunny,fall,day,manhattan,1059.488294144533
211,sunny,fall,night,manhattan,840.5225880751715
211,sunny,spring,day,manhattan,969.9653984312
211,sunny,spring,night,manhattan,783.0292642601268
211,sunny,summer,day,manhattan,964.8189847169956
211,sunny,summer,night,manhattan,806.083145165337
211,sunny,winter,day,manhattan,924.6846669058725
211,sunny,winter,night,manhattan,760.1479424556708
212,rainy,fall,day,not manhattan,1950.0
212,rainy,spring,day,not manhattan,1343.4285714285713
212,rainy,summer,day,not manhattan,1174.6666666666667
212,rainy,summer,night,not manhattan,1969.0
212,rainy,winter,day,not manhattan,1239.3333333333333
212,rainy,winter,night,not manhattan,1906.0
212,sunny,fall,day,not manhattan,1739.2631578947369
212,sunny,fall,night,not manhattan,802.8461538461538
212,sunny,spring,day,not manhattan,1447.6666666666667
212,sunny,spring,night,not manhattan,991.3636363636364
212,sunny,summer,day,not manhattan,988.9473684210526
212,sunny,summer,night,not manhattan,1040.9411764705883
212,sunny,winter,day,not manhattan,952.3571428571429
212,sunny,winter,night,not manhattan,1043.625
213,rainy,fall,day,not manhattan,1159.3636363636363
213,rainy,fall,night,not manhattan,1686.3333333333333
213,rainy,spring,day,not manhattan,1674.25
213,rainy,spring,night,not manhattan,1035.0
213,rainy,summer,day,not manhattan,1095.75
213,rainy,summer,night,not manhattan,2404.6666666666665
213,rainy,winter,day,not manhattan,1953.5
213,rainy,winter,night,not manhattan,890.3333333333334
213,sunny,fall,day,not manhattan,1528.9444444444443
213,sunny,fall,night,not manhattan,860.7777777777778
213,sunny,spring,day,not manhattan,1316.5972222222222
213,sunny,spring,night,not manhattan,699.1176470588235
213,sunny,summer,day,not manhattan,1329.9342105263158
213,sunny,summer,night,not manhattan,790.0
213,sunny,winter,day,not manhattan,1194.5333333333333
213,sunny,winter,night,not manhattan,918.75
214,rainy,fall,day,not manhattan,1693.5
214,rainy,winter,day,not manhattan,94.0
214,sunny,fall,day,not manhattan,1323.0
214,sunny,spring,day,not manhattan,1097.0
214,sunny,spring,night,not manhattan,3449.0
214,sunny,summer,day,not manhattan,1571.0
214,sunny,summer,night,not manhattan,1617.0
214,sunny,winter,day,not manhattan,926.0
215,rainy,fall,day,not manhattan,2576.948275862069
215,rainy,fall,night,not manhattan,1658.2444444444445
215,rainy,spring,day,not manhattan,2438.847619047619
215,rainy,spring,night,not manhattan,1820.5
215,rainy,summer,day,not manhattan,2552.145631067961
215,rainy,summer,night,not manhattan,1818.090909090909
215,rainy,winter,day,not manhattan,2414.559523809524
215,rainy,winter,night,not manhattan,1662.7368421052631
215,sunny,fall,day,not manhattan,2628.7150635208714
215,sunny,fall,night,not manhattan,1653.2926829268292
215,sunny,spring,day,not manhattan,2525.5990675990674
215,sunny,spring,night,not manhattan,1756.0535714285713
215,sunny,summer,day,not manhattan,2420.1258992805756
215,sunny,summer,night,not manhattan,1793.9594594594594
215,sunny,winter,day,not manhattan,2213.502732240437
215,sunny,winter,night,not manhattan,1674.6847826086957
216,rainy,fall,day,not manhattan,1219.8707482993198
216,rainy,fall,night,not manhattan,915.8
216,rainy,spring,day,not manhattan,1661.7567567567567
216,rainy,spring,night,not manhattan,1047.2
216,rainy,summer,day,not manhattan,1375.95
216,rainy,summer,night,not manhattan,1123.4615384615386
216,rainy,winter,day,not manhattan,1519.4716981132076
216,rainy,winter,night,not manhattan,969.5
216,sunny,fall,day,not manhattan,1329.11677852349
216,sunny,fall,night,not manhattan,1244.544
216,sunny,spring,day,not manhattan,1548.0453752181502
216,sunny,spring,night,not manhattan,1233.6829268292684
216,sunny,summer,day,not manhattan,1540.4584487534626
216,sunny,summer,night,not manhattan,1378.541935483871
216,sunny,winter,day,not manhattan,1443.0978520286396
216,sunny,winter,night,not manhattan,1345.7733333333333
217,rainy,fall,day,not manhattan,1265.391304347826
217,rainy,fall,night,not manhattan,934.3636363636364
217,rainy,spring,day,not manhattan,920.9375
217,rainy,spring,night,not manhattan,889.5
217,rainy,summer,day,not manhattan,1189.85
217,rainy,summer,night,not manhattan,806.5
217,rainy,winter,day,not manhattan,911.047619047619
217,rainy,winter,night,not manhattan,810.5555555555555
217,sunny,fall,day,not manhattan,1400.298245614035
217,sunny,fall,night,not manhattan,766.6507936507936
217,sunny,spring,day,not manhattan,1185.2932330827068
217,sunny,spring,night,not manhattan,797.7162162162163
217,sunny,summer,day,not manhattan,1212.7575757575758
217,sunny,summer,night,not manhattan,849.921052631579
217,sunny,winter,day,not manhattan,1057.1538461538462
217,sunny,winter,night,not manhattan,739.3050847457627
218,rainy,fall,day,not manhattan,2290.75
218,rainy,fall,night,not manhattan,963.6666666666666
218,rainy,spring,day,not manhattan,2272.8333333333335
218,rainy,spring,night,not manhattan,405.0
218,rainy,summer,day,not manhattan,1163.75
218,rainy,summer,night,not manhattan,2688.0
218,rainy,winter,day,not manhattan,1014.5
218,rainy,winter,night,not manhattan,170.0
218,sunny,fall,day,not manhattan,1831.5
218,sunny,fall,night,not manhattan,993.6923076923077
218,sunny,spring,day,not manhattan,1855.3529411764705
218,sunny,spring,night,not manhattan,885.0
218,sunny,summer,day,not manhattan,1107.162162162162
218,sunny,summer,night,not manhattan,1463.2222222222222
218,sunny,winter,day,not manhattan,1451.2222222222222
218,sunny,winter,night,not manhattan,697.0909090909091
219,rainy,fall,day,not manhattan,2662.5981308411215
219,rainy,fall,night,not manhattan,1451.0666666666666
219,rainy,spring,day,not manhattan,2596.5125
219,rainy,spring,night,not manhattan,1360.3846153846155
219,rainy,summer,day,not manhattan,2588.778947368421
219,rainy,summer,night,not manhattan,1644.764705882353
219,rainy,winter,day,not manhattan,2125.953125
219,rainy,winter,night,not manhattan,1806.6470588235295
219,sunny,fall,day,not manhattan,2804.6212686567164
219,sunny,fall,night,not manhattan,1617.9591836734694
219,sunny,spring,day,not manhattan,2720.31221719457
219,sunny,spring,night,not manhattan,1604.811320754717
219,sunny,summer,day,not manhattan,2561.377049180328
219,sunny,summer,night,not manhattan,1553.718309859155
219,sunny,winter,day,not manhattan,2284.537216828479
219,sunny,winter,night,not manhattan,1584.4512195121952
220,rainy,fall,day,not manhattan,774.5416666666666
220,rainy,fall,night,not manhattan,1019.0
220,rainy,spring,day,not manhattan,1033.842105263158
220,rainy,spring,night,not manhattan,605.25
220,rainy,summer,day,not manhattan,613.7619047619048
220,rainy,summer,night,not manhattan,1077.0
220,rainy,winter,day,not manhattan,797.4
220,rainy,winter,night,not manhattan,1642.0
220,sunny,fall,day,not manhattan,970.5729166666666
220,sunny,fall,night,not manhattan,611.6153846153846
220,sunny,spring,day,not manhattan,796.8571428571429
220,sunny,spring,night,not manhattan,704.7727272727273
220,sunny,summer,day,not manhattan,778.2903225806451
220,sunny,summer,night,not manhattan,712.1538461538462
220,sunny,winter,day,not manhattan,935.931506849315
220,sunny,winter,night,not manhattan,694.7142857142857
221,rainy,fall,night,not manhattan,1119.0
221,rainy,spring,day,not manhattan,2328.0
221,sunny,fall,day,not manhattan,5232.0
221,sunny,fall,night,not manhattan,134.0
221,sunny,summer,day,not manhattan,2361.6666666666665
221,sunny,summer,night,not manhattan,201.5
221,sunny,winter,day,not manhattan,1683.75
221,sunny,winter,night,not manhattan,937.5
222,rainy,fall,day,not manhattan,1471.6666666666667
222,rainy,fall,night,not manhattan,1154.0
222,rainy,spring,day,not manhattan,2253.6666666666665
222,rainy,spring,night,not manhattan,3173.6666666666665
222,rainy,summer,day,not manhattan,1438.0
222,rainy,winter,day,not manhattan,3102.6666666666665
222,rainy,winter,night,not manhattan,1866.0
222,sunny,fall,day,not manhattan,1490.2962962962963
222,sunny,fall,night,not manhattan,1823.6666666666667
222,sunny,spring,day,not manhattan,2284.4545454545455
222,sunny,spring,night,not manhattan,1516.0
222,sunny,summer,day,not manhattan,1802.2
222,sunny,summer,night,not manhattan,1624.5
222,sunny,winter,day,not manhattan,1306.0
222,sunny,winter,night,not manhattan,1744.6
223,rainy,fall,day,not manhattan,1389.5106382978724
223,rainy,fall,night,not manhattan,817.4418604651163
223,rainy,spring,day,not manhattan,1310.4433962264152
223,rainy,spring,night,not manhattan,872.9875
223,rainy,summer,day,not manhattan,1333.5523809523809
223,rainy,summer,night,not manhattan,861.4130434782609
223,rainy,winter,day,not manhattan,1254.704433497537
223,rainy,winter,night,not manhattan,792.921875
223,sunny,fall,day,not manhattan,1417.0838481906444
223,sunny,fall,night,not manhattan,936.9158163265306
223,sunny,spring,day,not manhattan,1350.3577981651376
223,sunny,spring,night,not manhattan,825.0626506024097
223,sunny,summer,day,not manhattan,1335.451030927835
223,sunny,summer,night,not manhattan,966.0212264150944
223,sunny,winter,day,not manhattan,1213.9712313003452
223,sunny,winter,night,not manhattan,848.244776119403
224,rainy,fall,day,manhattan,879.9334637964774
224,rainy,fall,night,manhattan,749.3698630136986
224,rainy,spring,day,manhattan,831.9071461083296
224,rainy,spring,night,manhattan,733.1988188976378
224,rainy,summer,day,manhattan,856.0419426048566
224,rainy,summer,night,manhattan,708.2601156069364
224,rainy,winter,day,manhattan,779.156990521327
224,rainy,winter,night,manhattan,730.3976608187135
224,sunny,fall,day,manhattan,887.286874677669
224,sunny,fall,night,manhattan,778.1600175361683
224,sunny,spring,day,manhattan,824.1926509186352
224,sunny,spring,night,manhattan,747.5851972346483
224,sunny,summer,day,manhattan,818.6429246397354
224,sunny,summer,night,manhattan,759.0197740112994
224,sunny,winter,day,manhattan,793.4518753973299
224,sunny,winter,night,manhattan,719.1679316888045
225,rainy,fall,day,not manhattan,1337.5384615384614
225,rainy,fall,night,not manhattan,1052.764705882353
225,rainy,spring,day,not manhattan,1689.2727272727273
225,rainy,spring,night,not manhattan,852.8125
225,rainy,summer,day,not manhattan,1403.2727272727273
225,rainy,summer,night,not manhattan,766.8
225,rainy,winter,day,not manhattan,1592.090909090909
225,rainy,winter,night,not manhattan,923.2857142857143
225,sunny,fall,day,not manhattan,1402.4827586206898
225,sunny,fall,night,not manhattan,927.6621621621622
225,sunny,spring,day,not manhattan,1269.3636363636363
225,sunny,spring,night,not manhattan,855.7260273972603
225,sunny,summer,day,not manhattan,1445.75
225,sunny,summer,night,not manhattan,952.6585365853658
225,sunny,winter,day,not manhattan,1050.9827586206898
225,sunny,winter,night,not manhattan,907.3287671232877
226,rainy,fall,day,not manhattan,1320.0863905325443
226,rainy,fall,night,not manhattan,826.7342995169082
226,rainy,spring,day,not manhattan,1241.6521308225965
226,rainy,spring,night,not manhattan,861.4108108108109
226,rainy,summer,day,not manhattan,1338.817496229261
226,rainy,summer,night,not manhattan,864.324074074074
226,rainy,winter,day,not manhattan,1176.4261904761904
226,rainy,winter,night,not manhattan,944.6038961038961
226,sunny,fall,day,not manhattan,1409.1264563106797
226,sunny,fall,night,not manhattan,858.0171428571429
226,sunny,spring,day,not manhattan,1274.528918512148
226,sunny,spring,night,not manhattan,850.4786944696283
226,sunny,summer,day,not manhattan,1240.3021850302184
226,sunny,summer,night,not manhattan,867.1823529411764
226,sunny,winter,day,not manhattan,1203.2400619514713
226,sunny,winter,night,not manhattan,865.8111731843576
227,rainy,fall,day,not manhattan,2217.5
227,rainy,fall,night,not manhattan,1433.0
227,rainy,spring,day,not manhattan,1391.0
227,rainy,spring,night,not manhattan,1141.0
227,rainy,summer,day,not manhattan,1985.4
227,rainy,winter,day,not manhattan,2489.5
227,sunny,fall,day,not manhattan,1558.5714285714287
227,sunny,fall,night,not manhattan,1422.2
227,sunny,spring,day,not manhattan,1358.5294117647059
227,sunny,spring,night,not manhattan,1281.857142857143
227,sunny,summer,day,not manhattan,1404.0714285714287
227,sunny,summer,night,not manhattan,985.2857142857143
227,sunny,winter,day,not manhattan,1506.6666666666667
227,sunny,winter,night,not manhattan,1136.2
228,rainy,fall,day,not manhattan,1417.3846153846155
228,rainy,fall,night,not manhattan,1362.5833333333333
228,rainy,spring,day,not manhattan,1561.9411764705883
228,rainy,spring,night,not manhattan,1015.3
228,rainy,summer,day,not manhattan,1931.0588235294117
228,rainy,summer,night,not manhattan,856.6666666666666
228,rainy,winter,day,not manhattan,1349.8
228,rainy,winter,night,not manhattan,724.0
228,sunny,fall,day,not manhattan,1618.4660194174758
228,sunny,fall,night,not manhattan,1099.3939393939395
228,sunny,spring,day,not manhattan,1591.6960784313726
228,sunny,spring,night,not manhattan,1032.3829787234042
228,sunny,summer,day,not manhattan,1486.3495145631068
228,sunny,summer,night,not manhattan,1048.1625
228,sunny,winter,day,not manhattan,1353.7
228,sunny,winter,night,not manhattan,1108.0
229,rainy,fall,day,manhattan,829.8379518972214
229,rainy,fall,night,manhattan,651.2384298937264
229,rainy,spring,day,manhattan,734.6700178521094
229,rainy,spring,night,manhattan,630.7976804123712
229,rainy,summer,day,manhattan,731.922519509476
229,rainy,summer,night,manhattan,635.5636077195746
229,rainy,winter,day,manhattan,763.7703960924979
229,rainy,winter,night,manhattan,653.0218127115457
229,sunny,fall,day,manhattan,816.2266531937706
229,sunny,fall,night,manhattan,673.742162754211
229,sunny,spring,day,manhattan,746.3472576685837
229,sunny,spring,night,manhattan,627.0943661971831
229,sunny,summer,day,manhattan,719.9616813663829
229,sunny,summer,night,manhattan,639.398389147944
229,sunny,winter,day,manhattan,740.7419032567128
229,sunny,winter,night,manhattan,626.2133850303439
230,rainy,fall,day,manhattan,1086.5271672609229
230,rainy,fall,night,manhattan,834.4030179188934
230,rainy,spring,day,manhattan,959.8922734026746
230,rainy,spring,night,manhattan,788.4461434120476
230,rainy,summer,day,manhattan,1020.023792026456
230,rainy,summer,night,manhattan,794.996467025572
230,rainy,winter,day,manhattan,979.9872079909779
230,rainy,winter,night,manhattan,787.1472038610849
230,sunny,fall,day,manhattan,1102.2584464580457
230,sunny,fall,night,manhattan,858.5776784897374
230,sunny,spring,day,manhattan,993.9729559748428
230,sunny,spring,night,manhattan,791.5868325865944
230,sunny,summer,day,manhattan,993.5053002976988
230,sunny,summer,night,manhattan,829.5657108808441
230,sunny,winter,day,manhattan,944.6020283671509
230,sunny,winter,night,manhattan,785.2271305841924
231,rainy,fall,day,manhattan,1051.099691804516
231,rainy,fall,night,manhattan,864.8284769580492
231,rainy,spring,day,manhattan,952.2779922779923
231,rainy,spring,night,manhattan,828.3072407045009
231,rainy,summer,day,manhattan,1011.3380945027795
231,rainy,summer,night,manhattan,838.5989080218395
231,rainy,winter,day,manhattan,971.7688844033848
231,rainy,winter,night,manhattan,823.3637353661857
231,sunny,fall,day,manhattan,1078.3324883159323
231,sunny,fall,night,manhattan,879.1014331259479
231,sunny,spring,day,manhattan,994.8180616838757
231,sunny,spring,night,manhattan,820.5745536131626
231,sunny,summer,day,manhattan,993.1620455718605
231,sunny,summer,night,manhattan,864.0060918187169
231,sunny,winter,day,manhattan,947.315115339178
231,sunny,winter,night,manhattan,802.0354111292121
232,rainy,fall,day,manhattan,1036.0533472803347
232,rainy,fall,night,manhattan,908.9479353680431
232,rainy,spring,day,manhattan,963.2184700206753
232,rainy,spring,night,manhattan,901.7903415783275
232,rainy,summer,day,manhattan,1059.5259822560204
232,rainy,summer,night,manhattan,861.7217391304348
232,rainy,winter,day,manhattan,1017.668016194332
232,rainy,winter,night,manhattan,837.230946882217
232,sunny,fall,day,manhattan,1083.8980699638118
232,sunny,fall,night,manhattan,940.4675572519084
232,sunny,spring,day,manhattan,1023.0174877773599
232,sunny,spring,night,manhattan,878.7480051480052
232,sunny,summer,day,manhattan,1018.6194690265487
232,sunny,summer,night,manhattan,900.6170901843548
232,sunny,winter,day,manhattan,968.4414739884393
232,sunny,winter,night,manhattan,841.0913163335631
233,rainy,fall,day,manhattan,920.4183601962159
233,rainy,fall,night,manhattan,671.4175344306349
233,rainy,spring,day,manhattan,810.2917811641269
233,rainy,spring,night,manhattan,636.1255104818949
233,rainy,summer,day,manhattan,845.433659543306
233,rainy,summer,night,manhattan,628.5010861694425
233,rainy,winter,day,manhattan,857.3788423909613
233,rainy,winter,night,manhattan,639.2154082023764
233,sunny,fall,day,manhattan,911.4821080343214
233,sunny,fall,night,manhattan,693.1533485975958
233,sunny,spring,day,manhattan,835.4557858944828
233,sunny,spring,night,manhattan,630.7310220464196
233,sunny,summer,day,manhattan,814.04505107133
233,sunny,summer,night,manhattan,653.3099479166667
233,sunny,winter,day,manhattan,811.1635907764396
233,sunny,winter,night,manhattan,638.8022496371553
234,rainy,fall,day,manhattan,892.8038479735058
234,rainy,fall,night,manhattan,772.47126702054
234,rainy,spring,day,manhattan,808.9059999482093
234,rainy,spring,night,manhattan,749.9537803900614
234,rainy,summer,day,manhattan,818.4960589507643
234,rainy,summer,night,manhattan,715.1433079148042
234,rainy,winter,day,manhattan,831.5277714360262
234,rainy,winter,night,manhattan,736.4393331275085
234,sunny,fall,day,manhattan,897.142054474319
234,sunny,fall,night,manhattan,795.3042677127912
234,sunny,spring,day,manhattan,827.0443748413742
234,sunny,spring,night,manhattan,737.4079767520216
234,sunny,summer,day,manhattan,802.8926088169982
234,sunny,summer,night,manhattan,755.1713429983647
234,sunny,winter,day,manhattan,799.2098901867524
234,sunny,winter,night,manhattan,733.3546468766895
235,rainy,fall,day,not manhattan,1363.25
235,rainy,fall,night,not manhattan,852.0
235,rainy,spring,day,not manhattan,1249.3157894736842
235,rainy,spring,night,not manhattan,1349.6666666666667
235,rainy,summer,day,not manhattan,1056.111111111111
235,rainy,summer,night,not manhattan,211.0
235,rainy,winter,day,not manhattan,804.0
235,rainy,winter,night,not manhattan,638.4
235,sunny,fall,day,not manhattan,1180.0
235,sunny,fall,night,not manhattan,722.0
235,sunny,spring,day,not manhattan,1143.8727272727272
235,sunny,spring,night,not manhattan,741.5555555555555
235,sunny,summer,day,not manhattan,1150.4727272727273
235,sunny,summer,night,not manhattan,798.3684210526316
235,sunny,winter,day,not manhattan,1074.9259259259259
235,sunny,winter,night,not manhattan,857.1
236,rainy,fall,day,manhattan,798.0197948813866
236,rainy,fall,night,manhattan,623.2319356046424
236,rainy,spring,day,manhattan,754.7298710500213
236,rainy,spring,night,manhattan,618.0040148698885
236,rainy,summer,day,manhattan,759.4880155428378
236,rainy,summer,night,manhattan,582.4420442571128
236,rainy,winter,day,manhattan,724.9534084098293
236,rainy,winter,night,manhattan,608.0004590314436
236,sunny,fall,day,manhattan,792.0837975903614
236,sunny,fall,night,manhattan,649.5080771408586
236,sunny,spring,day,manhattan,764.006450487096
236,sunny,spring,night,manhattan,613.7383594973836
236,sunny,summer,day,manhattan,733.8001582598774
236,sunny,summer,night,manhattan,627.3653081510935
236,sunny,winter,day,manhattan,712.8961811113652
236,sunny,winter,night,manhattan,596.3909822608417
237,rainy,fall,day,manhattan,759.3648189364774
237,rainy,fall,night,manhattan,631.6642405669412
237,rainy,spring,day,manhattan,705.9988032326166
237,rainy,spring,night,manhattan,598.1789328799288
237,rainy,summer,day,manhattan,703.5221114324859
237,rainy,summer,night,manhattan,585.2575187969925
237,rainy,winter,day,manhattan,700.9276018826401
237,rainy,winter,night,manhattan,621.3210034557789
237,sunny,fall,day,manhattan,760.6093996625483
237,sunny,fall,night,manhattan,643.7287880071144
237,sunny,spring,day,manhattan,718.3741875684633
237,sunny,spring,night,manhattan,597.4430342762184
237,sunny,summer,day,manhattan,687.3582647354174
237,sunny,summer,night,manhattan,619.328096241058
237,sunny,winter,day,manhattan,682.4632237347108
237,sunny,winter,night,manhattan,593.3911640199266
238,rainy,fall,day,manhattan,792.2233692609183
238,rainy,fall,night,manhattan,702.2365721182861
238,rainy,spring,day,manhattan,755.5058640251609
238,rainy,spring,night,manhattan,675.7838432753687
238,rainy,summer,day,manhattan,771.0216990050872
238,rainy,summer,night,manhattan,702.1931740614334
238,rainy,winter,day,manhattan,725.0501499225675
238,rainy,winter,night,manhattan,673.1943594971118
238,sunny,fall,day,manhattan,809.6650120431459
238,sunny,fall,night,manhattan,716.9264788102427
238,sunny,spring,day,manhattan,770.9874066988054
238,sunny,spring,night,manhattan,680.5331300113139
238,sunny,summer,day,manhattan,759.7558432109619
238,sunny,summer,night,manhattan,710.0823390779202
238,sunny,winter,day,manhattan,722.708850898074
238,sunny,winter,night,manhattan,668.6872943112364
239,rainy,fall,day,manhattan,801.0667617979818
239,rainy,fall,night,manhattan,713.4615730337079
239,rainy,spring,day,manhattan,748.8847098358536
239,rainy,spring,night,manhattan,654.4290209367058
239,rainy,summer,day,manhattan,775.4389078051336
239,rainy,summer,night,manhattan,687.8662347560976
239,rainy,winter,day,manhattan,728.1308264689047
239,rainy,winter,night,manhattan,687.7526403557532
239,sunny,fall,day,manhattan,816.9580199556063
239,sunny,fall,night,manhattan,733.0934020504906
239,sunny,spring,day,manhattan,762.261625416644
239,sunny,spring,night,manhattan,677.2267772637848
239,sunny,summer,day,manhattan,763.1470824276877
239,sunny,summer,night,manhattan,711.6800349407805
239,sunny,winter,day,manhattan,712.6139041478713
239,sunny,winter,night,manhattan,666.4607853067288
240,rainy,spring,day,not manhattan,2471.0
240,rainy,spring,night,not manhattan,1173.0
240,rainy,summer,day,not manhattan,1089.0
240,rainy,summer,night,not manhattan,2136.0
240,rainy,winter,night,not manhattan,388.0
240,sunny,fall,day,not manhattan,2094.5
240,sunny,fall,night,not manhattan,585.6666666666666
240,sunny,spring,day,not manhattan,698.2
240,sunny,spring,night,not manhattan,1130.5
240,sunny,summer,day,not manhattan,599.6666666666666
240,sunny,summer,night,not manhattan,460.5
240,sunny,winter,day,not manhattan,776.625
240,sunny,winter,night,not manhattan,152.0
241,rainy,fall,day,not manhattan,1518.857142857143
241,rainy,fall,night,not manhattan,1534.0
241,rainy,spring,day,not manhattan,1593.0
241,rainy,spring,night,not manhattan,1391.5
241,rainy,summer,day,not manhattan,994.3
241,rainy,winter,day,not manhattan,1089.375
241,rainy,winter,night,not manhattan,956.0
241,sunny,fall,day,not manhattan,1311.8153846153846
241,sunny,fall,night,not manhattan,771.5714285714286
241,sunny,spring,day,not manhattan,1278.4761904761904
241,sunny,spring,night,not manhattan,1194.4166666666667
241,sunny,summer,day,not manhattan,1499.5142857142857
241,sunny,summer,night,not manhattan,1380.2857142857142
241,sunny,winter,day,not manhattan,1263.6792452830189
241,sunny,winter,night,not manhattan,643.8571428571429
242,rainy,fall,day,not manhattan,2395.3333333333335
242,rainy,fall,night,not manhattan,195.0
242,rainy,spring,day,not manhattan,1228.7142857142858
242,rainy,spring,night,not manhattan,535.0
242,rainy,summer,day,not manhattan,1270.7142857142858
242,rainy,summer,night,not manhattan,275.0
242,rainy,winter,day,not manhattan,1095.5
242,sunny,fall,day,not manhattan,1191.7058823529412
242,sunny,fall,night,not manhattan,489.1666666666667
242,sunny,spring,day,not manhattan,1393.55
242,sunny,spring,night,not manhattan,728.8571428571429
242,sunny,summer,day,not manhattan,1212.6153846153845
242,sunny,summer,night,not manhattan,803.125
242,sunny,winter,day,not manhattan,882.551724137931
242,sunny,winter,night,not manhattan,1183.25
243,rainy,fall,day,manhattan,1214.5728155339805
243,rainy,fall,night,manhattan,845.6666666666666
