DOLocationID,weather,season,time,pickup_area,trip_distance,fare_amount,tip_amount,total_amount,duration,number_of_trips
11,rainy,spring,day,manhattan,299.92,914.5,117.96000000000001,1211.56,878.9333333333334,21
11,rainy,spring,day,not manhattan,528.95,1496.5,150.64,1718.3899999999999,1197.0333333333333,30
11,rainy,spring,night,manhattan,355.52,1038.0,162.86,1342.76,843.1166666666667,27
11,rainy,spring,night,not manhattan,315.61,850.0,103.75,997.15,473.43333333333334,18
11,rainy,summer,day,manhattan,248.67,773.0,51.65,972.85,771.4166666666666,17
11,rainy,summer,day,not manhattan,535.82,1509.5,67.9,1644.35,1234.7666666666667,28
11,rainy,summer,night,manhattan,124.95,375.0,37.44,466.28999999999996,326.33333333333337,9
11,rainy,summer,night,not manhattan,185.72,500.0,50.69,576.24,277.18333333333334,11
11,rainy,winter,day,manhattan,256.98,834.4,119.88,1128.19,703.4,18
11,rainy,winter,day,not manhattan,501.48,1496.1,117.41,1695.9099999999999,1091.1166666666666,27
11,rainy,winter,night,manhattan,200.55,600.6,89.3,786.35,459.3,13
11,rainy,winter,night,not manhattan,219.71,610.2,71.89,713.89,341.56666666666666,12
11,sunny,fall,day,manhattan,894.63,2760.0,225.37,3481.87,2601.1833333333334,65
11,sunny,fall,day,not manhattan,3576.87,10149.5,889.3,11510.9,8066.966666666667,200
11,sunny,fall,night,manhattan,1509.61,4496.0,563.44,5720.889999999999,3742.4666666666667,103
11,sunny,fall,night,not manhattan,1400.12,3822.0,386.8,4425.2,2178.95,80
11,sunny,spring,day,manhattan,1235.02,3832.5,427.88,5011.6,3665.7833333333333,88
11,sunny,spring,day,not manhattan,2976.74,8372.5,628.15,9379.4,6826.416666666667,163
11,sunny,spring,night,manhattan,1376.76,4042.5,502.3,5189.95,3257.7833333333333,97
11,sunny,spring,night,not manhattan,1731.23,4715.5,525.33,5477.88,2701.65,95
11,sunny,summer,day,manhattan,2698.23,8236.5,500.39,10027.19,7743.483333333334,181
11,sunny,summer,day,not manhattan,3736.58,10650.0,863.37,12026.22,8212.466666666667,205
11,sunny,summer,night,manhattan,1773.21,5239.5,602.08,6640.38,4338.383333333333,123
11,sunny,summer,night,not manhattan,1765.33,4835.0,454.7,5539.55,2922.1833333333334,101
11,sunny,winter,day,manhattan,1235.47,3999.3,489.29,5172.19,3561.25,86
11,sunny,winter,day,not manhattan,2252.5,6661.1,665.65,7645.45,4831.466666666666,127
11,sunny,winter,night,manhattan,1090.57,3390.4,533.48,4380.73,2501.9,75
11,sunny,winter,night,not manhattan,963.35,2816.6,201.53,3175.7799999999997,1430.5833333333333,53
12,rainy,fall,day,manhattan,2445.29,9860.5,1522.76,13348.51,11606.9,564
12,rainy,fall,day,not manhattan,279.98,930.5,154.35,1266.4,1034.35,31
12,rainy,fall,night,manhattan,98.07,380.5,63.21,550.11,406.8333333333333,28
12,rainy,fall,night,not manhattan,77.24000000000001,190.0,32.37,263.27,157.25,5
12,rainy,spring,day,manhattan,2974.02,11977.5,1899.17,16375.92,13748.35,733
12,rainy,spring,day,not manhattan,312.3,968.5,162.32,1305.07,1134.5833333333333,36
12,rainy,spring,night,manhattan,174.0,664.0,120.76,997.0600000000001,655.1333333333333,56
12,rainy,spring,night,not manhattan,43.53,104.0,23.91,143.56,82.21666666666667,2
12,rainy,summer,day,manhattan,3136.8,12651.0,1737.33,16946.23,14813.316666666668,734
12,rainy,summer,day,not manhattan,317.77,1122.0,198.05,1505.05,1332.5833333333333,47
12,rainy,summer,night,manhattan,37.63,154.5,28.87,240.37,162.70000000000002,15
12,rainy,winter,day,manhattan,1843.17,7461.1,1084.7,10022.3,7914.183333333333,428
12,rainy,winter,day,not manhattan,151.01999999999998,514.6,71.97,686.27,496.0833333333333,21
12,rainy,winter,night,manhattan,111.39,448.0,76.42,651.52,440.9166666666667,33
12,rainy,winter,night,not manhattan,29.15,79.5,26.67,122.82,50.766666666666666,2
12,sunny,fall,day,manhattan,16723.5,68494.17,9711.12,91910.55,80937.9,3971
12,sunny,fall,day,not manhattan,2017.73,6855.5,1005.88,8987.78,7969.983333333334,271
12,sunny,fall,night,manhattan,822.95,3189.0,560.85,4621.45,3421.5333333333333,228
12,sunny,fall,night,not manhattan,82.25,262.5,53.19,363.35,247.81666666666666,10
12,sunny,spring,day,manhattan,18585.96,75042.5,10782.69,100589.59,87544.8,4333
12,sunny,spring,day,not manhattan,1930.6,6379.5,1153.72,8619.12,7382.383333333333,241
12,sunny,spring,night,manhattan,755.14,3066.5,552.84,4520.49,2998.9333333333334,237
12,sunny,spring,night,not manhattan,149.29,436.0,50.71,551.71,363.4,13
12,sunny,summer,day,manhattan,24486.23,98469.3,13595.69,131812.89,114593.81666666667,5691
12,sunny,summer,day,not manhattan,2775.84,9534.0,1366.25,12432.65,11184.7,379
12,sunny,summer,night,manhattan,1154.17,4544.0,802.76,6629.86,4773.833333333333,337
12,sunny,summer,night,not manhattan,259.78000000000003,628.5,80.59,794.74,497.45,14
12,sunny,winter,day,manhattan,12008.58,51046.46,6983.2,68009.21,52675.0,2826
12,sunny,winter,day,not manhattan,1324.66,4997.2,672.11,6471.36,4938.25,183
12,sunny,winter,night,manhattan,655.31,2635.6,413.65,3808.95,2606.65,194
12,sunny,winter,night,not manhattan,123.58000000000001,404.5,58.68,536.4300000000001,289.7833333333333,12
13,rainy,fall,day,manhattan,34398.45,140272.29,25755.17,195773.31,163543.31666666668,8409
13,rainy,fall,day,not manhattan,15828.41,42911.9,8422.85,59701.47,46117.98333333334,1080
13,rainy,fall,night,manhattan,6384.46,24728.34,5090.5,36454.44,26151.75,1746
13,rainy,fall,night,not manhattan,4726.96,11969.0,2409.66,16305.35,9388.633333333333,282
13,rainy,spring,day,manhattan,38587.51,154677.13,28187.17,216237.15,175323.83333333334,9518
13,rainy,spring,day,not manhattan,14138.16,38297.0,7500.65,53322.76,41258.48333333334,991
13,rainy,spring,night,manhattan,8438.49,32389.0,6799.41,48020.01,34012.066666666666,2323
13,rainy,spring,night,not manhattan,4380.58,11284.5,2295.9900000000002,15433.96,9179.35,288
13,rainy,summer,day,manhattan,31653.47,127461.99,22124.64,177217.23,146475.76666666666,7730
13,rainy,summer,day,not manhattan,11278.67,30635.0,5985.48,42707.85,33234.8,799
13,rainy,summer,night,manhattan,2812.7,10713.5,2215.01,15854.01,10823.083333333334,769
13,rainy,summer,night,not manhattan,1803.08,4660.5,952.45,6379.099999999999,3604.7166666666667,114
13,rainy,winter,day,manhattan,25558.93,104608.4,19190.05,146990.35,113602.95,6442
13,rainy,winter,day,not manhattan,10049.55,28149.5,5639.55,39167.39,28120.216666666667,708
13,rainy,winter,night,manhattan,4840.71,19247.1,4058.0,28473.45,19389.166666666668,1316
13,rainy,winter,night,not manhattan,2627.18,6873.9,1345.57,9336.619999999999,5396.983333333334,168
13,sunny,fall,day,manhattan,185626.3,752269.81,135934.41,1047147.62,869135.8166666667,45005
13,sunny,fall,day,not manhattan,74186.49,205465.17,40600.659999999996,286939.23,224395.56666666668,5378
13,sunny,fall,night,manhattan,39316.36,154249.23,31887.0,227763.03,165016.18333333332,10953
13,sunny,fall,night,not manhattan,18405.19,47560.31,9199.31,64414.63,37586.85,1173
13,sunny,spring,day,manhattan,197570.71,791579.2,143227.81,1103181.31,900402.5833333334,47602
13,sunny,spring,day,not manhattan,73225.33,203252.0,39779.36,283559.13,220189.38333333333,5313
13,sunny,spring,night,manhattan,38681.56,148334.76,30869.28,219655.19,151206.3,10643
13,sunny,spring,night,not manhattan,19472.66,50297.3,9838.7,68377.8,38976.86666666667,1246
13,sunny,summer,day,manhattan,208550.17,829634.89,144434.54,1152709.87,932566.2666666667,50362
13,sunny,summer,day,not manhattan,71892.6,199441.2,37415.97,276897.12,211754.2,5427
13,sunny,summer,night,manhattan,43960.53,169594.13,34567.78,249925.71,176344.68333333332,12039
13,sunny,summer,night,not manhattan,20602.84,52687.0,10122.72,71579.3,43325.86666666667,1267
13,sunny,winter,day,manhattan,141420.19,585406.21,104459.02,817094.28,612608.8166666667,34786
13,sunny,winter,day,not manhattan,50047.03,144216.4,26660.85,198922.66999999998,135804.71666666667,3604
13,sunny,winter,night,manhattan,30519.47,122822.9,25865.5,182779.6,121156.51666666666,8660
13,sunny,winter,night,not manhattan,12824.78,35367.2,6741.81,47695.67,25408.633333333335,853
14,rainy,fall,day,manhattan,3585.22,11230.0,1929.08,15824.18,10744.9,307
14,rainy,fall,day,not manhattan,5655.81,15550.5,1934.52,18255.87,12220.266666666666,287
14,rainy,fall,night,manhattan,3208.59,9676.5,1514.49,12983.06,8233.25,269
14,rainy,fall,night,not manhattan,2940.69,7970.5,906.23,9294.38,4767.45,158
14,rainy,spring,day,manhattan,3457.83,10760.0,1915.67,15192.67,10461.6,299
14,rainy,spring,day,not manhattan,6075.35,16779.0,2014.56,19561.0,13304.65,310
14,rainy,spring,night,manhattan,4300.62,12945.0,2135.41,17424.36,11222.183333333332,360
14,rainy,spring,night,not manhattan,2954.37,8044.0,969.64,9410.039999999999,4891.4,160
14,rainy,summer,day,manhattan,2977.25,9167.5,1704.08,13128.88,8793.483333333334,253
14,rainy,summer,day,not manhattan,5963.23,16732.5,1922.92,19382.97,14283.933333333334,301
14,rainy,summer,night,manhattan,1402.01,4211.0,725.43,5693.35,3556.266666666667,123
14,rainy,summer,night,not manhattan,1445.47,3922.36,537.92,4648.53,2292.85,75
14,rainy,winter,day,manhattan,3362.8,10892.6,1815.4,15068.88,10345.733333333334,283
14,rainy,winter,day,not manhattan,5429.68,15752.0,2053.48,18597.079999999998,11802.333333333334,276
14,rainy,winter,night,manhattan,2635.04,8151.81,1293.26,10937.34,6665.6,225
14,rainy,winter,night,not manhattan,1695.01,4840.4,659.59,5780.19,2828.8,92
14,sunny,fall,day,manhattan,15602.79,48948.83,8303.49,68413.59,47403.25,1319
14,sunny,fall,day,not manhattan,30529.83,85142.9,10193.52,99341.22,68617.36666666667,1555
14,sunny,fall,night,manhattan,17690.1,53531.0,8993.97,72676.92,46247.11666666667,1499
14,sunny,fall,night,not manhattan,12344.01,33963.0,4517.21,40413.86,20461.8,697
14,sunny,spring,day,manhattan,18048.97,55870.0,9695.21,78870.27,53551.35,1533
14,sunny,spring,day,not manhattan,28697.96,80280.0,9549.54,93728.54,65540.5,1469
14,sunny,spring,night,manhattan,17211.56,51791.0,8298.04,69687.63,43693.36666666667,1468
14,sunny,spring,night,not manhattan,12033.97,33097.59,4674.13,39591.82,19575.15,671
14,sunny,summer,day,manhattan,16553.21,51006.0,8970.65,72083.21,47950.01666666667,1406
14,sunny,summer,day,not manhattan,30990.32,86243.55,10338.81,100471.11,69415.91666666667,1560
14,sunny,summer,night,manhattan,19026.74,57667.5,9755.71,77970.64,49949.916666666664,1625
14,sunny,summer,night,not manhattan,15884.7,43855.0,5747.46,51920.81,27457.11666666667,876
14,sunny,winter,day,manhattan,14645.61,48139.5,7811.29,66514.58,43097.8,1245
14,sunny,winter,day,not manhattan,23908.18,71637.5,8586.19,83741.19,51391.450000000004,1225
14,sunny,winter,night,manhattan,14086.97,44579.4,7033.7,59270.33,35466.683333333334,1205
14,sunny,winter,night,not manhattan,8793.88,26029.11,3300.37,30771.5,14044.55,480
15,rainy,fall,day,manhattan,112.59,357.0,42.2,453.54999999999995,338.8666666666667,7
15,rainy,fall,day,not manhattan,1301.22,3804.0,337.54,4388.94,3045.15,113
15,rainy,fall,night,manhattan,85.94999999999999,247.5,0.0,286.15,192.28333333333333,5
15,rainy,fall,night,not manhattan,486.31,1359.0,169.81,1629.61,821.0333333333333,41
15,rainy,spring,day,manhattan,289.86,853.5,65.5,1061.0,769.1333333333333,18
15,rainy,spring,day,not manhattan,1247.42,3704.5,376.23,4327.83,2911.3333333333335,111
15,rainy,spring,night,manhattan,250.08,709.5,93.53,901.28,515.25,15
15,rainy,spring,night,not manhattan,433.26,1227.0,104.06,1430.01,781.3833333333333,38
15,rainy,summer,day,manhattan,210.52,624.5,118.15,863.6,561.7666666666667,13
15,rainy,summer,day,not manhattan,813.09,2490.0,254.34,2906.94,2065.9666666666667,71
15,rainy,summer,night,manhattan,34.23,100.0,19.67,133.82,76.05000000000001,2
15,rainy,summer,night,not manhattan,251.62,724.5,58.35,833.9,403.31666666666666,21
15,rainy,winter,day,manhattan,241.75,706.2,109.63,943.5799999999999,554.7833333333333,15
15,rainy,winter,day,not manhattan,793.33,2461.1,230.37,2864.82,1785.8833333333334,71
15,rainy,winter,night,manhattan,109.83000000000001,329.0,66.45,444.75,240.9,7
15,rainy,winter,night,not manhattan,428.21999999999997,1304.2,179.59,1590.49,754.8,38
15,sunny,fall,day,manhattan,1012.53,3055.0,454.84,4078.14,2875.4833333333336,62
15,sunny,fall,day,not manhattan,5934.28,17354.05,1658.24,20201.64,13954.7,514
15,sunny,fall,night,manhattan,535.43,1545.5,227.98,2013.53,1133.3,34
15,sunny,fall,night,not manhattan,2408.55,6809.5,738.06,8055.91,4001.4,197
15,sunny,spring,day,manhattan,1087.32,3193.0,360.69,4141.29,2653.65,68
15,sunny,spring,day,not manhattan,5923.29,17404.0,1467.48,20068.98,13817.366666666667,528
15,sunny,spring,night,manhattan,726.48,2091.5,309.65,2742.35,1579.2166666666667,43
15,sunny,spring,night,not manhattan,2887.33,8152.0,887.62,9642.27,4776.166666666667,242
15,sunny,summer,day,manhattan,1331.33,3945.5,601.74,5226.14,3452.1666666666665,83
15,sunny,summer,day,not manhattan,6410.01,18612.0,1702.64,21554.39,14760.383333333333,542
15,sunny,summer,night,manhattan,786.14,2257.5,334.43,2960.48,1711.2833333333333,47
15,sunny,summer,night,not manhattan,3419.45,9839.0,1036.83,11570.63,5885.566666666667,280
15,sunny,winter,day,manhattan,957.95,2959.9,473.08,3972.64,2510.9333333333334,60
15,sunny,winter,day,not manhattan,4607.25,14068.9,1439.65,16688.95,9719.1,402
15,sunny,winter,night,manhattan,619.56,1848.7,207.07,2338.67,1336.5833333333333,38
15,sunny,winter,night,not manhattan,1947.36,5808.6,609.76,6873.91,3312.6833333333334,166
16,rainy,fall,day,manhattan,402.36,1219.5,176.07,1603.67,1211.6333333333334,24
16,rainy,fall,day,not manhattan,1699.86,4895.0,481.79,5717.94,3900.4166666666665,142
16,rainy,fall,night,manhattan,455.54,1309.0,222.46,1768.61,987.0,29
16,rainy,fall,night,not manhattan,956.9,2748.5,290.11,3226.41,1651.3,76
16,rainy,spring,day,manhattan,435.19,1249.5,171.5,1675.55,1132.4,26
16,rainy,spring,day,not manhattan,1924.88,5626.5,585.58,6571.88,4594.133333333333,162
16,rainy,spring,night,manhattan,503.09,1440.0,154.12,1852.47,1054.3333333333333,29
16,rainy,spring,night,not manhattan,933.33,2636.0,315.40999999999997,3144.06,1595.8833333333334,78
16,rainy,summer,day,manhattan,272.18,823.5,84.46,1050.1599999999999,834.9833333333333,17
16,rainy,summer,day,not manhattan,1435.04,4139.0,419.72,4834.62,3474.9666666666667,117
16,rainy,summer,night,manhattan,247.81,694.5,96.03999999999999,923.39,456.1,16
16,rainy,summer,night,not manhattan,521.1899999999999,1467.5,164.41,1733.01,850.6666666666666,42
16,rainy,winter,day,manhattan,375.26,1188.4,169.76,1565.61,1075.6666666666667,23
16,rainy,winter,day,not manhattan,1344.71,4057.0,491.7,4877.15,3144.9333333333334,115
16,rainy,winter,night,manhattan,328.53,959.1,168.67,1287.52,666.3666666666667,19
16,rainy,winter,night,not manhattan,615.35,1865.3,273.27,2286.87,1070.0666666666666,52
16,sunny,fall,day,manhattan,1843.04,5604.5,824.85,7363.9,5325.283333333334,111
16,sunny,fall,day,not manhattan,8360.08,24458.5,2472.23,28542.48,19459.666666666668,696
16,sunny,fall,night,manhattan,2335.3,6713.0,1064.92,8961.37,4971.933333333333,147
16,sunny,fall,night,not manhattan,3567.39,10073.0,1188.49,11998.64,5936.95,291
16,sunny,spring,day,manhattan,2240.61,6609.0,865.73,8692.65,6084.95,134
16,sunny,spring,day,not manhattan,9389.24,27265.5,2944.01,31972.11,21792.666666666668,781
16,sunny,spring,night,manhattan,2090.7,5997.0,950.75,8029.85,4341.433333333333,132
16,sunny,spring,night,not manhattan,3772.57,10590.5,1182.69,12567.689999999999,6265.916666666667,320
16,sunny,summer,day,manhattan,1709.05,5029.0,720.98,6629.93,4729.933333333333,104
16,sunny,summer,day,not manhattan,10690.42,30917.0,3022.29,35964.59,24322.45,869
16,sunny,summer,night,manhattan,2053.33,5912.0,827.67,7720.72,4408.866666666667,132
16,sunny,summer,night,not manhattan,5206.34,14697.5,1722.87,17453.92,8832.9,414
16,sunny,winter,day,manhattan,1698.73,5317.3,594.82,6837.14,4394.4,101
16,sunny,winter,day,not manhattan,6429.45,19362.5,2188.83,23044.98,13315.233333333334,544
16,sunny,winter,night,manhattan,1563.82,4744.8,661.15,6141.61,3317.9166666666665,98
16,sunny,winter,night,not manhattan,3021.02,8873.1,955.83,10541.279999999999,5061.866666666667,243
17,rainy,fall,day,manhattan,2950.31,12389.0,1471.01,15736.16,16816.233333333334,454
17,rainy,fall,day,not manhattan,5838.97,19261.5,2754.93,23140.18,20915.483333333334,525
17,rainy,fall,night,manhattan,3008.95,11065.0,2046.73,15163.28,12838.85,484
17,rainy,fall,night,not manhattan,3369.23,10126.0,1778.94,12619.19,8193.966666666667,303
17,rainy,spring,day,manhattan,2847.35,11564.5,1578.09,14887.74,15136.916666666666,430
17,rainy,spring,day,not manhattan,6182.66,20320.99,3063.4,24640.79,21591.6,576
17,rainy,spring,night,manhattan,3823.69,14166.0,2522.82,19327.72,16566.233333333334,636
17,rainy,spring,night,not manhattan,3518.33,10547.5,1709.74,13014.99,8767.15,328
17,rainy,summer,day,manhattan,2233.22,9170.5,1210.96,11690.26,12155.166666666666,330
17,rainy,summer,day,not manhattan,4858.0199999999995,15808.0,2394.36,19183.86,16809.3,439
17,rainy,summer,night,manhattan,1491.04,5335.5,966.84,7352.3,5956.25,247
17,rainy,summer,night,not manhattan,1825.07,5483.5,829.59,6724.389999999999,4490.883333333333,174
17,rainy,winter,day,manhattan,2811.0,11705.5,1648.32,14969.77,14789.75,404
17,rainy,winter,day,not manhattan,5665.88,19204.6,2682.5,23172.7,18948.766666666666,510
17,rainy,winter,night,manhattan,2165.01,8160.5,1483.87,11145.17,9132.816666666668,356
17,rainy,winter,night,not manhattan,3006.82,9363.4,1432.0,11517.45,7238.016666666666,273
17,sunny,fall,day,manhattan,12411.6,51905.49,6680.86,66247.55,69516.8,1871
17,sunny,fall,day,not manhattan,28606.93,94525.5,13884.26,114253.34999999999,102336.7,2602
17,sunny,fall,night,manhattan,16928.26,62699.51,12009.07,86364.73,72639.01666666666,2801
17,sunny,fall,night,not manhattan,14919.52,45295.62,7258.7,55913.17,38088.95,1442
17,sunny,spring,day,manhattan,14919.34,61320.0,7258.17,77557.47,80568.93333333333,2237
17,sunny,spring,day,not manhattan,28666.44,93866.0,13858.1,113541.55,100823.76666666666,2641
17,sunny,spring,night,manhattan,17086.06,62644.5,11622.92,86147.27,70938.8,2842
17,sunny,spring,night,not manhattan,16100.2,48595.5,7632.68,59827.13,39014.38333333333,1550
17,sunny,summer,day,manhattan,12812.59,51509.5,6536.25,65762.45,66803.81666666667,1905
17,sunny,summer,day,not manhattan,29730.15,96076.71,14430.78,116524.14,100821.86666666667,2721
17,sunny,summer,night,manhattan,19127.26,70383.5,13074.77,96699.18,80636.26666666666,3157
17,sunny,summer,night,not manhattan,17078.3,52295.0,8340.1,64495.65,45040.6,1681
17,sunny,winter,day,manhattan,12681.07,53942.2,5769.83,67503.45,67991.53333333334,1907
17,sunny,winter,day,not manhattan,25896.4,89717.5,12857.88,109153.58,86772.5,2383
17,sunny,winter,night,manhattan,13445.97,51208.5,9458.31,70405.21,55547.88333333333,2247
17,sunny,winter,night,not manhattan,14212.1,45418.5,6841.15,55961.0,32948.05,1330
18,rainy,fall,day,manhattan,307.4,1045.0,65.94,1214.24,1182.4833333333333,31
18,rainy,fall,day,not manhattan,1060.55,3143.0,139.84,3839.04,2791.8333333333335,67
18,rainy,fall,night,manhattan,670.4,2019.2,204.1,2455.5,1699.5166666666667,58
18,rainy,fall,night,not manhattan,637.15,1762.5,121.67,2224.07,1154.1,38
18,rainy,spring,day,manhattan,574.76,1796.0,60.44,2030.54,1817.75,52
18,rainy,spring,day,not manhattan,1259.2,3666.5,210.3,4495.349999999999,3337.516666666667,77
18,rainy,spring,night,manhattan,710.6,2204.0,147.22,2589.27,1868.3,65
18,rainy,spring,night,not manhattan,569.61,1598.5,77.42,1974.86,1125.6499999999999,37
18,rainy,summer,day,manhattan,412.03000000000003,1367.0,84.92,1577.62,1531.7833333333333,39
18,rainy,summer,day,not manhattan,1173.04,3313.5,178.19,3991.4399999999996,3036.9833333333336,66
18,rainy,summer,night,manhattan,367.7,1094.0,107.28,1319.58,866.7666666666667,31
18,rainy,summer,night,not manhattan,418.25,1169.5,99.71000000000001,1494.9099999999999,728.1,24
18,rainy,winter,day,manhattan,529.21,1736.2,141.32999999999998,2054.43,1823.9666666666667,50
18,rainy,winter,day,not manhattan,886.23,2711.7,128.38,3336.38,2139.65,56
18,rainy,winter,night,manhattan,650.01,2093.7,194.12,2511.22,1696.35,59
18,rainy,winter,night,not manhattan,402.03000000000003,1191.5,98.96000000000001,1542.21,776.8833333333333,28
18,sunny,fall,day,manhattan,1926.51,6355.5,513.02,7532.37,6801.8,172
18,sunny,fall,day,not manhattan,4203.33,12511.5,721.12,15370.039999999999,11250.816666666668,263
18,sunny,fall,night,manhattan,2528.23,7671.5,632.53,9117.63,6506.166666666667,223
