PULocationID,weather,season,time,pickup_area,trip_distance,fare_amount,tip_amount,total_amount,duration,duration_per_distance,tip_percentage,number_of_trips
191,sunny,summer,day,not manhattan,212.6,700.5,40.21,804.46,545.0166666666667,69.4183638504923,62.780636235112,20
191,sunny,summer,night,not manhattan,51.7,266.5,39.79,311.78999999999996,103.03333333333333,12.128726443259625,39.73925736338006,5
191,sunny,winter,day,not manhattan,102.56,366.0,22.91,430.11,220.81666666666666,53.35373007846594,55.593732137942325,18
191,sunny,winter,night,not manhattan,38.790000000000006,193.0,10.0,207.2,83.25,11.886200279632483,10.49317943336831,4
192,rainy,fall,day,not manhattan,34.68,162.0,12.620000000000001,195.52,119.71666666666667,22.894017044307045,53.0961791831357,6
192,rainy,fall,night,not manhattan,11.52,70.0,0.8,74.1,22.216666666666665,1.9285300925925928,1.0796221322537114,1
192,rainy,spring,day,not manhattan,13.37,51.5,4.72,59.42,51.33333333333333,16.463938061056876,33.33333333333333,4
192,rainy,summer,day,not manhattan,57.4,175.0,24.64,211.54,170.21666666666667,31.905238018465784,66.66666666666666,8
192,rainy,winter,day,not manhattan,31.060000000000002,104.5,0.0,108.5,103.89999999999999,22.401189077282787,0.0,5
192,rainy,winter,night,not manhattan,6.99,21.5,0.0,22.8,17.533333333333335,2.508345255126371,0.0,1
192,sunny,fall,day,not manhattan,153.92,493.5,87.53,625.23,498.2833333333333,78.00680238748322,261.7017186544445,22
192,sunny,fall,night,not manhattan,187.97,706.5,130.45000000000002,855.6999999999999,246.11666666666667,21.05486617700599,146.87195917116804,9
192,sunny,spring,day,not manhattan,182.96,664.5,63.57,778.87,555.2333333333333,77.24997786984245,165.69905463657886,22
192,sunny,spring,night,not manhattan,23.38,78.5,1.86,85.56,75.86666666666667,11.600504226621714,16.666666666666668,4
192,sunny,summer,day,not manhattan,270.44,945.5,96.17,1093.67,862.3166666666666,114.43983625372505,259.9595438365106,33
192,sunny,summer,night,not manhattan,31.82,106.0,8.71,121.21000000000001,79.66666666666667,21.96349220189167,36.57913931436907,5
192,sunny,winter,day,not manhattan,146.92,583.6,63.39,675.39,551.0666666666666,116.74472969833646,176.5608512502534,23
192,sunny,winter,night,not manhattan,1.63,8.0,0.0,9.3,8.766666666666667,5.378323108384459,0.0,1
193,rainy,fall,day,not manhattan,516.07,2527.7,255.04,3111.54,2701.6833333333334,946.4017724168029,885.5394909368681,155
193,rainy,fall,night,not manhattan,126.91,551.0,57.25,687.95,481.2,142.94968461114013,156.16621700849444,34
193,rainy,spring,day,not manhattan,650.85,2931.0,196.91,3585.36,3300.7166666666667,1242.9885105334388,1031.9380965928917,202
193,rainy,spring,night,not manhattan,120.87,471.0,51.269999999999996,609.27,484.23333333333335,155.0844627894189,272.30819180789064,35
193,rainy,summer,day,not manhattan,677.93,2917.0,158.29,3491.79,3697.6666666666665,1242.2171893979,737.7240829150368,175
193,rainy,summer,night,not manhattan,104.23,368.5,14.83,454.63,391.5833333333333,114.16128165481138,77.36217503769686,26
193,rainy,winter,day,not manhattan,645.35,2700.4,180.82,3299.9700000000003,3019.866666666667,999.3045762229261,922.8030576872492,178
193,rainy,winter,night,not manhattan,80.86,331.2,15.89,412.59000000000003,326.43333333333334,103.58060894697414,93.13480674945005,23
193,sunny,fall,day,not manhattan,2941.72,13077.82,1030.49,15957.61,15422.666666666666,5014.358455218516,3880.138721620148,771
193,sunny,fall,night,not manhattan,690.79,2576.0,159.32,3164.17,2566.9,757.5845599431872,873.227123114736,181
193,sunny,spring,day,not manhattan,3716.77,15733.4,1242.43,19379.08,18493.899999999998,5848.6679714883085,5557.258106772766,994
193,sunny,spring,night,not manhattan,665.52,2579.5,188.76,3221.36,2384.866666666667,787.2174745261881,963.4430103475013,182
193,sunny,summer,day,not manhattan,3689.45,15710.5,1211.18,19393.58,18358.983333333334,6185.955045314256,5162.621325972124,1017
193,sunny,summer,night,not manhattan,934.52,3774.0,278.76,4653.76,3427.85,966.4808539077486,1303.0760383533393,232
193,sunny,winter,day,not manhattan,3278.03,14395.4,972.34,17491.24,15736.5,5031.431763597648,4623.612787167232,895
193,sunny,winter,night,not manhattan,638.84,2632.5,205.48,3254.03,2241.2,741.9306423612836,771.8953273906566,169
194,rainy,fall,day,manhattan,360.6,2680.3,536.97,3772.89,1488.3666666666666,276.83194682561884,820.0049902862528,60
194,rainy,fall,night,manhattan,63.519999999999996,481.0,86.19,631.49,152.48333333333335,78.56460264533082,117.32096820118856,9
194,rainy,spring,day,manhattan,333.3,2181.0,405.64,3058.29,1158.8333333333333,264.6326630706459,820.0726590963475,61
194,rainy,spring,night,manhattan,61.8,549.0,88.92999999999999,718.63,127.86666666666666,23.17060191748656,122.48131237658897,10
194,rainy,summer,day,manhattan,271.39,1702.5,248.32,2281.12,934.6166666666667,124.68768274807508,349.9890849743988,32
194,rainy,summer,night,manhattan,50.64,376.5,102.73,553.53,128.5,21.983306296063642,147.60790132195405,8
194,rainy,winter,day,manhattan,162.98,1399.0,207.45999999999998,1857.56,559.2166666666667,108.97121257494668,295.3985557252032,29
194,rainy,winter,night,manhattan,16.38,152.0,36.010000000000005,226.61,38.31666666666666,8.454779168435557,45.73945747600739,4
194,sunny,fall,day,manhattan,2133.1,13518.1,2451.97,18652.14,7388.666666666666,1292.7059291844341,3959.863901730704,320
194,sunny,fall,night,manhattan,354.18,2984.7,532.89,4110.24,869.4333333333333,181.63524385069397,782.772826904346,68
194,sunny,spring,day,manhattan,1835.52,11816.05,2294.25,16575.47,6471.533333333333,1209.2135920648934,3707.8798851856295,281
194,sunny,spring,night,manhattan,314.84,2535.3,436.7,3457.45,763.55,140.67015522386737,669.9907143330726,55
194,sunny,summer,day,manhattan,2141.82,13605.94,2396.53,18800.89,6834.016666666666,1066.9184229407906,3545.1165998187207,282
194,sunny,summer,night,manhattan,295.72,2798.65,579.92,3938.12,841.7333333333333,187.74301899292402,878.3993237625766,62
194,sunny,winter,day,manhattan,1077.19,7090.8,1309.98,9915.85,3497.4666666666667,632.2497075544723,1985.4807122646323,159
194,sunny,winter,night,manhattan,221.82,1921.7,389.28,2686.48,524.7166666666667,105.86222218650417,566.0211088393015,40
195,rainy,fall,day,not manhattan,1179.45,4109.5,404.03000000000003,5076.59,3788.866666666667,497.38635296220684,768.5938647285665,118
195,rainy,fall,night,not manhattan,37.48,118.5,10.21,151.76,113.33333333333333,15.768531178077009,27.242034649197333,5
195,rainy,spring,day,not manhattan,475.64,1683.0,175.3,2109.5,1854.6666666666667,306.7659888660052,452.1692900437468,65
195,rainy,spring,night,not manhattan,23.06,71.5,0.0,75.4,56.81666666666666,8.958089322685595,0.0,3
195,rainy,summer,day,not manhattan,1152.18,4145.5,537.3,5349.45,4622.166666666667,616.5342909109509,1154.4356829541566,134
195,rainy,winter,day,not manhattan,467.26,1708.6,105.78999999999999,1962.69,1395.1666666666667,175.51338915871113,241.5855070552306,42
195,rainy,winter,night,not manhattan,11.439999999999998,43.8,10.139999999999999,85.34,36.06666666666666,24.205386951541957,39.67266775777414,4
195,sunny,fall,day,not manhattan,4696.67,16450.35,1853.89,20603.829999999998,14648.116666666667,1936.9571815717425,3634.721207088224,466
195,sunny,fall,night,not manhattan,272.63,965.0,108.19,1267.99,868.9,143.67412008348256,309.6400245433442,40
195,sunny,spring,day,not manhattan,1392.73,4787.35,553.06,6155.26,4543.616666666667,785.6328733830893,1400.4886489013497,184
195,sunny,spring,night,not manhattan,123.86,445.08,56.19,572.22,443.1666666666667,72.330817598666,180.90148878281525,19
195,sunny,summer,day,not manhattan,2945.57,10442.0,1082.85,12924.74,10622.4,1493.4338436906464,2364.577012800154,322
195,sunny,summer,night,not manhattan,140.43,489.0,76.87,674.07,485.71666666666664,111.28263025604137,288.05538381752467,28
195,sunny,winter,day,not manhattan,945.89,3841.4,363.67,4744.62,3400.883333333333,577.417566356455,748.9298431775012,114
195,sunny,winter,night,not manhattan,82.93,269.9,55.39,363.96,212.18333333333334,47.47632474807851,150.0151046748884,14
196,rainy,fall,day,not manhattan,381.88,2329.8,425.78,3003.88,1246.2833333333333,205.7225155896649,550.1082190523498,52
196,rainy,fall,night,not manhattan,80.55,396.5,79.27,542.72,165.54999999999998,16.778309095544532,115.5529578963835,8
196,rainy,spring,day,not manhattan,243.84,1489.5,158.75,1799.61,880.0333333333333,174.30685283875076,248.7335656828062,36
196,rainy,spring,night,not manhattan,39.72,220.5,41.61,287.31,92.15,24.01554296294362,121.73390635594575,7
196,rainy,summer,day,not manhattan,317.59,1795.0,185.5,2215.9,955.3833333333333,160.3481325268719,273.1562247258138,42
196,rainy,summer,night,not manhattan,32.65,149.0,14.14,182.64,69.73333333333333,8.625195478052074,20.002829254491445,4
196,rainy,winter,day,not manhattan,323.99,2087.4,261.32,2555.62,1117.85,204.4260163038112,390.86926389721947,49
196,rainy,winter,night,not manhattan,14.620000000000001,52.5,10.0,68.9,40.35,13.359501205753357,38.02281368821293,4
196,sunny,fall,day,not manhattan,1920.85,11679.03,1962.03,15027.02,6616.25,1001.9625608944692,2673.9030541466086,255
196,sunny,fall,night,not manhattan,334.32,1683.41,242.26999999999998,2160.68,746.75,146.8701004490836,398.0616489294666,51
196,sunny,spring,day,not manhattan,1500.25,8780.02,1412.14,11282.51,5133.116666666667,872.738694562942,2029.631610461425,213
196,sunny,spring,night,not manhattan,334.8,1875.5,256.19,2348.59,908.1,212.00946681525397,552.4226807522822,59
196,sunny,summer,day,not manhattan,1468.94,8799.68,1382.57,11234.52,4763.2,827.4955471780023,2048.3310269059984,212
196,sunny,summer,night,not manhattan,494.56,2400.0,358.25,3070.7,1231.5666666666666,198.45242553129245,634.800610380112,67
196,sunny,winter,day,not manhattan,969.72,6044.6,747.59,7501.22,3320.85,673.301547398561,1154.9876255009328,155
196,sunny,winter,night,not manhattan,270.52,1361.5,143.89000000000001,1696.9,668.6666666666666,182.86704140110098,250.50178920464558,50
197,rainy,fall,day,not manhattan,190.84,2333.25,337.19,2784.44,576.25,210.26687536255662,474.58862444648196,48
197,rainy,fall,night,not manhattan,49.48,339.5,67.66,454.31,96.38333333333333,20.936581362135524,87.22526904820884,9
197,rainy,spring,day,not manhattan,199.88,1351.0,205.41,1755.86,588.9666666666667,138.80974754830933,311.9997358932994,36
197,rainy,spring,night,not manhattan,45.19,155.0,23.33,203.08,94.96666666666667,6.309513611779346,33.33333333333333,3
197,rainy,summer,day,not manhattan,184.84,1833.29,253.18,2269.47,372.6333333333333,69.597338462618,378.0314338611142,34
197,rainy,summer,night,not manhattan,58.239999999999995,407.0,30.060000000000002,441.86,109.06666666666666,14.55192687990804,23.63368942560768,6
197,rainy,winter,day,not manhattan,161.45,1598.2,235.99,1940.69,324.6333333333333,78.0613544318081,296.7070195337763,29
197,rainy,winter,night,not manhattan,7.26,21.5,20.0,42.8,14.416666666666666,1.9857667584940315,46.728971962616825,1
197,sunny,fall,day,not manhattan,1511.71,15406.6,2539.33,18827.79,3336.4166666666665,600.1492436917281,3281.3049703196457,270
197,sunny,fall,night,not manhattan,242.46,1451.6,186.05,1762.9,484.5333333333333,84.2213329816489,258.3561848455376,30
197,sunny,spring,day,not manhattan,1032.97,9136.95,1453.74,11556.75,2478.2166666666667,455.76851911419124,1913.2782282290805,181
197,sunny,spring,night,not manhattan,175.01,943.8,120.56,1166.71,362.2,69.98794482031613,225.1580774082513,25
197,sunny,summer,day,not manhattan,1249.73,10033.14,1748.59,12760.35,2804.5,496.9884043921973,2371.9379193508744,210
197,sunny,summer,night,not manhattan,277.95,1626.8,203.46,1966.11,654.2666666666667,144.4478090946164,402.7224148038692,46
197,sunny,winter,day,not manhattan,846.26,7700.0,1122.37,9435.24,2298.75,443.86778016560896,1479.9520894513503,150
197,sunny,winter,night,not manhattan,90.00999999999999,654.1,59.8,763.05,349.15000000000003,62.20006271642693,79.7046595118657,17
198,rainy,fall,day,not manhattan,47.49,176.0,21.32,206.17,208.56666666666666,38.303955404699764,72.89111136753083,7
198,rainy,fall,night,not manhattan,25.58,108.0,15.22,130.02,106.16666666666666,25.492505858339857,62.45954692556634,6
198,rainy,spring,day,not manhattan,45.51,207.0,8.879999999999999,223.78,199.56666666666666,41.281019649104394,56.08676318646108,8
198,rainy,spring,night,not manhattan,31.26,166.5,26.84,208.29,122.23333333333332,80.06796656063453,124.31798360683008,9
198,rainy,summer,day,not manhattan,18.87,57.17,0.0,58.769999999999996,56.233333333333334,7.0679370130444115,0.0,2
198,rainy,summer,night,not manhattan,9.45,41.5,9.57,58.77,44.66666666666667,19.12333907746998,53.25443786982248,4
198,rainy,winter,day,not manhattan,35.5,142.2,5.0,168.75,140.36666666666667,34.895248062841134,38.65103195210809,7
198,rainy,winter,night,not manhattan,16.25,63.0,5.66,77.56,62.516666666666666,15.004821607945965,25.968992248062015,4
198,sunny,fall,day,not manhattan,108.15,465.0,53.02,572.87,535.7333333333333,133.19190030746253,225.39169145941167,24
198,sunny,fall,night,not manhattan,319.98,1107.22,150.91,1420.28,1058.3,269.6565019412153,696.7822233489525,61
198,sunny,spring,day,not manhattan,158.6,709.0,104.63,898.3299999999999,781.85,163.06392195944932,316.03375165989263,30
198,sunny,spring,night,not manhattan,208.12,813.0,99.68,1018.9300000000001,790.2666666666667,214.68810255304066,411.4745560354891,47
198,sunny,summer,day,not manhattan,137.43,526.73,47.86,649.14,594.6166666666667,146.8355640754292,181.36124061779867,26
198,sunny,summer,night,not manhattan,202.32999999999998,890.67,150.79,1135.66,688.5666666666666,193.44826215238587,495.24607425639635,42
198,sunny,winter,day,not manhattan,143.73,689.64,56.61,819.55,839.9666666666667,222.57828889933856,171.9648436821566,34
198,sunny,winter,night,not manhattan,202.21,814.9,68.64,975.49,553.6166666666667,137.61070742812043,233.2977617957021,35
199,rainy,summer,day,not manhattan,22.1,65.0,7.65,83.3,54.016666666666666,4.780055096418733,16.630434782608695,2
199,rainy,summer,night,not manhattan,7.6,23.5,0.0,24.8,16.75,2.2039473684210527,0.0,1
199,sunny,fall,day,not manhattan,17.97,57.0,8.15,85.35,55.55,6.1012469189502685,16.632653061224488,2
199,sunny,fall,night,not manhattan,6.6,20.0,3.0,32.1,12.966666666666669,1.9646464646464648,9.345794392523365,1
199,sunny,spring,day,not manhattan,10.71,36.5,9.52,57.12,47.18333333333333,4.405539993775287,16.666666666666664,1
199,sunny,summer,day,not manhattan,50.29,159.0,31.25,228.9,147.43333333333334,14.59162826368818,66.84020872390322,5
200,rainy,fall,day,not manhattan,11.709999999999999,43.0,11.88,61.98,41.43333333333333,10.619121946385214,36.65808665808666,2
200,rainy,fall,night,not manhattan,10.06,31.0,7.56,45.36,23.883333333333333,2.3740888005301524,16.666666666666664,1
200,rainy,spring,day,not manhattan,54.599999999999994,183.0,27.51,237.21,168.28333333333333,34.2102843750574,102.47123577582462,9
200,rainy,spring,night,not manhattan,11.92,33.0,9.95,49.75,19.8,1.6610738255033557,20.0,1
200,rainy,summer,day,not manhattan,71.11,269.0,51.32,355.12,291.3833333333333,55.601219764417586,125.53722631928309,11
200,rainy,winter,day,not manhattan,50.230000000000004,218.0,42.26,290.06,177.98333333333335,20.03204544037623,56.666666666666664,5
200,rainy,winter,night,not manhattan,4.27,18.9,0.0,25.700000000000003,13.616666666666667,6.66037821208831,0.0,2
200,sunny,fall,day,not manhattan,199.37,627.0,118.17,857.17,549.6666666666666,117.17646869666808,298.4285606058544,28
200,sunny,fall,night,not manhattan,9.08,29.5,0.0,35.1,25.51666666666667,8.285828625235405,0.0,2
200,sunny,spring,day,not manhattan,224.26,730.5,90.48,922.98,680.3,90.09974341705554,200.89694869758478,25
200,sunny,spring,night,not manhattan,33.53,100.5,21.369999999999997,140.42000000000002,68.48333333333332,14.931134626102398,49.97346072186836,5
200,sunny,summer,day,not manhattan,341.21,1064.0,208.41,1428.41,907.8833333333333,136.0955116074311,425.13459195958467,40
200,sunny,summer,night,not manhattan,43.309999999999995,205.5,38.739999999999995,271.44,137.53333333333333,37.1613156151148,88.52760461906149,9
200,sunny,winter,day,not manhattan,250.15,905.48,141.35,1158.28,711.1666666666666,122.50141678784931,327.02433101642805,35
200,sunny,winter,night,not manhattan,45.45,138.0,16.05,173.35,98.64999999999999,15.528723149191393,46.50000836824752,6
201,rainy,fall,day,not manhattan,29.68,87.0,7.21,109.11,60.78333333333333,14.938115880133816,55.7313524704829,3
201,rainy,spring,night,not manhattan,36.5,100.0,17.15,136.15,61.28333333333333,3.814141761573543,16.666666666666664,2
201,rainy,summer,day,not manhattan,32.33,94.5,16.96,125.86,69.53333333333333,10.028599454344711,16.666666666666664,3
201,rainy,summer,night,not manhattan,1.37,7.0,0.0,8.3,7.366666666666666,5.3771289537712885,0.0,1
201,rainy,winter,day,not manhattan,46.55,136.0,0.0,155.05,135.10000000000002,5.859675845172605,0.0,2
201,sunny,fall,day,not manhattan,145.87,420.0,61.67,548.37,344.8833333333333,27.12212644861987,102.9951521072764,9
201,sunny,fall,night,not manhattan,18.5,105.5,15.2,131.45,40.25,19.290835579514827,23.065250379362663,3
201,sunny,spring,day,not manhattan,138.8,432.0,74.19999999999999,541.5,429.90000000000003,15.46405569489441,66.66666666666666,5
201,sunny,spring,night,not manhattan,62.82,172.5,36.8,234.55,105.46666666666667,6.146142992974836,36.666666666666664,3
201,sunny,summer,day,not manhattan,277.13,828.5,129.68,1053.53,743.15,55.95382685240789,205.4006327345287,17
201,sunny,winter,day,not manhattan,85.9,277.5,11.61,325.81,187.5,19.705868478092817,33.33333333333333,7
202,rainy,fall,day,manhattan,151.6,734.35,104.58,912.18,717.1833333333333,191.10375948358796,351.13397571135306,35
202,rainy,fall,night,manhattan,66.5,225.0,37.83,295.93,216.0,47.4031259597801,135.18737672583828,12
202,rainy,spring,day,manhattan,165.92,648.0,97.23,829.73,760.7666666666667,218.53900515691907,399.8267767191814,40
202,rainy,spring,night,manhattan,40.94,192.5,26.42,239.62,117.86666666666666,33.84315669493833,68.64726901480347,9
202,rainy,summer,day,manhattan,128.27,447.5,53.16,555.86,486.65,93.58749110577625,232.25209781992191,22
202,rainy,summer,night,manhattan,31.22,153.0,3.2,167.25,97.23333333333333,20.9631144405324,10.32258064516129,6
202,rainy,winter,day,manhattan,58.55,253.3,56.84,344.84,304.4,92.74977566324847,192.70470890390277,16
202,rainy,winter,night,manhattan,18.9,65.5,10.4,88.6,75.76666666666667,16.411366201198035,40.0,4
202,sunny,fall,day,manhattan,672.47,3235.15,469.75,4093.25,3441.6666666666665,894.5562496753464,1341.1300845862688,146
202,sunny,fall,night,manhattan,180.08,704.5,101.12,916.97,661.9333333333333,194.42458755600208,447.5429953717755,45
202,sunny,spring,day,manhattan,736.13,3159.0,485.35,4008.55,3561.95,861.1462450544387,1569.1540965112988,155
202,sunny,spring,night,manhattan,271.9,990.0,176.74,1286.84,948.4333333333333,210.68733086625704,618.6587697553718,52
202,sunny,summer,day,manhattan,851.36,3756.0,482.6,4719.3,3635.7999999999997,831.0159999817264,1465.3958321879,157
202,sunny,summer,night,manhattan,264.86,1052.0,184.42,1383.17,984.0166666666667,285.4439986282458,747.8518155184696,63
202,sunny,winter,day,manhattan,498.28,2206.8,312.29,2793.94,1967.5333333333333,518.5573729364102,789.0339957412652,101
202,sunny,winter,night,manhattan,170.58,670.1,103.72,850.92,522.9333333333333,104.12754262528391,351.74413924841724,28
203,rainy,fall,day,not manhattan,120.39,393.0,75.7,549.1,266.56666666666666,17.287076190524843,93.08297113645992,8
203,rainy,spring,day,not manhattan,36.52,156.0,24.31,188.76,72.73333333333333,6.380513371030521,45.60525445636817,3
203,rainy,summer,day,not manhattan,19.51,56.0,0.0,59.05,36.91666666666666,1.892192038270972,0.0,1
203,rainy,winter,day,not manhattan,41.03,172.3,0.0,182.14999999999998,104.7,7.842046022608009,0.0,3
203,rainy,winter,night,not manhattan,33.5,185.8,0.0,199.76999999999998,39.91666666666667,2.4568649304197048,0.0,2
203,sunny,fall,day,not manhattan,574.47,2054.5,371.35,2606.9,1463.8666666666666,96.39159686104992,444.1926719975851,35
203,sunny,fall,night,not manhattan,93.50999999999999,504.2,42.19,564.64,173.79999999999998,19.774590910607785,50.0,9
203,sunny,spring,day,not manhattan,161.0,689.5,53.629999999999995,777.78,398.0833333333333,81.1310603389947,94.97606909022115,16
203,sunny,spring,night,not manhattan,65.78,346.5,92.42,449.02000000000004,143.91666666666666,24.412884325989708,85.44876325426412,7
203,sunny,summer,day,not manhattan,268.7,1465.16,165.56,1677.52,698.7166666666667,69.98777461314828,179.039544150764,23
203,sunny,summer,night,not manhattan,62.32,236.5,20.91,275.16,112.03333333333333,17.17944490934843,67.38380752998305,9
203,sunny,winter,day,not manhattan,212.25,827.3,91.02,941.12,529.3166666666666,56.857488722055045,134.04372915861381,18
203,sunny,winter,night,not manhattan,14.7,61.9,3.34,72.84,34.56666666666666,9.160716634606551,16.666666666666664,4
204,sunny,summer,day,not manhattan,29.79,113.0,22.66,135.96,38.23333333333333,1.2834284435492895,16.666666666666664,1
204,sunny,summer,night,not manhattan,31.28,112.0,0.0,118.85,41.98333333333333,1.3421781756180733,0.0,1
205,rainy,fall,day,not manhattan,9.81,36.0,0.0,37.6,38.78333333333333,8.080020485512222,0.0,2
205,rainy,fall,night,not manhattan,9.8,33.0,0.15,35.75,29.383333333333333,5.886845039018951,0.911854103343465,2
205,rainy,spring,day,not manhattan,22.97,71.0,5.45,78.85,65.16666666666666,8.866166430096168,22.94736842105264,3
205,rainy,spring,night,not manhattan,19.79,60.0,5.0,67.6,49.95,5.190734954489879,17.6678445229682,2
205,rainy,summer,day,not manhattan,31.08,114.5,24.27,158.07,126.86666666666667,22.304853955250675,39.735449735449734,4
205,rainy,summer,night,not manhattan,1.6,6.5,0.0,7.8,7.033333333333333,4.395833333333333,0.0,1
205,rainy,winter,day,not manhattan,33.08,133.5,7.45,145.65,143.14999999999998,22.585431506105103,16.64804469273743,5
205,rainy,winter,night,not manhattan,1.09,6.5,0.0,7.8,8.05,7.385321100917431,0.0,1
205,sunny,fall,day,not manhattan,135.94,466.0,10.44,513.99,496.43333333333334,84.61853364132342,47.42947792613978,19
205,sunny,fall,night,not manhattan,33.36,187.5,14.6,220.55,109.36666666666666,34.28747579256385,27.263511343213892,8
205,sunny,spring,day,not manhattan,126.16,413.0,11.16,443.71,427.46666666666664,59.61351710603142,30.830972615675165,15
205,sunny,spring,night,not manhattan,17.53,63.0,12.1,88.15,62.93333333333333,24.50218164801784,45.5825710158883,5
205,sunny,summer,day,not manhattan,160.12,560.77,66.48,684.45,556.5333333333333,130.16607124973135,92.54949808837036,25
205,sunny,summer,night,not manhattan,67.82,210.5,27.49,260.69,194.41666666666669,29.979698806484613,37.24122902593158,8
205,sunny,winter,day,not manhattan,113.2,465.1,38.16,530.56,465.2833333333333,112.18073691697622,122.08366412013248,25
205,sunny,winter,night,not manhattan,58.660000000000004,191.7,0.0,207.1,169.56666666666666,31.33805864934406,0.0,9
206,rainy,spring,day,not manhattan,22.700000000000003,69.0,9.57,86.72,71.51666666666667,6.2836576491061535,16.666666666666664,2
206,sunny,fall,night,not manhattan,1.2,7.0,0.0,8.3,10.05,8.375000000000002,0.0,1
206,sunny,spring,day,not manhattan,37.67,109.5,0.0,137.95,88.5,4.401476045359371,0.0,2
206,sunny,summer,day,not manhattan,31.24,88.5,5.55,105.69999999999999,77.88333333333333,7.052346353361504,19.92818671454219,2
206,sunny,summer,night,not manhattan,19.0,55.5,0.0,63.35,44.9,2.363157894736842,0.0,1
206,sunny,winter,day,not manhattan,47.980000000000004,151.0,2.0,170.5,160.61666666666667,10.087811840695085,7.905138339920949,3
206,sunny,winter,night,not manhattan,14.4,43.0,0.0,44.3,37.56666666666667,2.6087962962962963,0.0,1
207,rainy,fall,day,not manhattan,255.85,1269.4,200.92000000000002,1629.32,956.4,189.1623526951078,397.19735420823247,37
207,rainy,fall,night,not manhattan,48.18,348.8,74.8,465.0,107.83333333333334,22.272369106374136,131.26841238302103,9
207,rainy,spring,day,not manhattan,175.66,1064.7,168.10000000000002,1389.92,621.7166666666667,73.696697218371,193.0494756587451,18
207,rainy,spring,night,not manhattan,80.62,362.5,76.47,501.37,210.35,23.135333111619467,141.45995670463535,9
207,rainy,summer,day,not manhattan,150.03,710.3,130.56,982.6099999999999,565.75,73.17198783856735,253.80829827330706,19
207,rainy,summer,night,not manhattan,78.53,317.3,62.71,407.06,142.91666666666669,7.579540198057115,65.85224362768142,4
207,rainy,winter,day,not manhattan,163.79,990.4,171.23,1255.18,594.7166666666667,88.98344629266279,303.88851537727624,24
207,rainy,winter,night,not manhattan,52.519999999999996,206.6,57.300000000000004,292.0,120.41666666666666,14.14937494066973,115.34658096723246,6
207,sunny,fall,day,not manhattan,880.79,4172.85,818.62,5677.57,3570.3333333333335,621.4640585669096,1540.7929468422085,121
207,sunny,fall,night,not manhattan,197.56,991.4,159.09,1270.71,466.76666666666665,62.75371932983092,320.55849302187505,25
207,sunny,spring,day,not manhattan,874.66,4093.75,749.49,5459.39,3043.2999999999997,413.36274699261554,1322.9703660057116,110
207,sunny,spring,night,not manhattan,149.25,645.5,75.35,805.85,336.31666666666666,36.87897826193748,141.78539778631898,15
207,sunny,summer,day,not manhattan,727.01,3743.99,584.71,5038.15,2687.7166666666667,367.6266760036103,1034.9392034796465,94
207,sunny,summer,night,not manhattan,192.45,714.5,125.57,962.92,481.75,60.82952185939345,299.17919171359097,23
207,sunny,winter,day,not manhattan,469.75,2135.5,368.34999999999997,2826.27,1578.2666666666667,211.18987016256273,615.5674291403527,57
207,sunny,winter,night,not manhattan,142.87,551.8,120.9,733.05,302.3666666666667,38.20749507320119,286.7447238033519,18
208,rainy,fall,day,not manhattan,45.46,246.5,5.0,272.95,92.25,14.630904747060805,2.1381227282446016,3
208,rainy,fall,night,not manhattan,7.27,23.5,3.96,36.61,14.400000000000002,3.5416548261816807,16.666666666666664,2
208,rainy,spring,day,not manhattan,51.75,163.0,25.0,211.9,147.1,26.386171726667463,32.28205920378136,6
208,rainy,spring,night,not manhattan,4.18,15.5,3.69,28.34,10.233333333333334,4.165391156462585,23.07692307692308,2
208,rainy,summer,day,not manhattan,6.0,19.0,0.0,20.8,14.866666666666667,2.477777777777778,0.0,1
208,rainy,summer,night,not manhattan,84.4,50.0,12.4,74.45,100.51666666666668,1.190955766192733,16.655473472128946,1
208,rainy,winter,day,not manhattan,41.57,185.8,13.06,220.16,144.08333333333334,40.77533953107076,16.666666666666668,10
208,sunny,fall,day,not manhattan,195.63,820.5,39.06,965.76,666.85,120.39903035189553,34.620395941405505,29
208,sunny,fall,night,not manhattan,44.07,131.0,17.81,166.91,89.78333333333333,12.19724190684391,41.36150234741784,6
208,sunny,spring,day,not manhattan,122.82,515.0,28.6,654.0,438.56666666666666,170.94164909289307,96.84305851983311,38
208,sunny,spring,night,not manhattan,98.46000000000001,436.0,81.56,598.11,208.08333333333334,53.430644619179894,163.7192692275794,18
208,sunny,summer,day,not manhattan,214.51,1350.5,147.25,1639.1000000000001,555.1999999999999,173.92410094504115,177.83990519563434,39
208,sunny,summer,night,not manhattan,86.21,456.5,30.21,556.76,151.9,35.40999967113377,76.41478232109597,13
208,sunny,winter,day,not manhattan,119.82000000000001,617.5,37.54,706.04,332.7,68.21787055557922,50.94009851724468,17
208,sunny,winter,night,not manhattan,24.86,89.2,8.04,112.69,58.833333333333336,14.988512276973012,23.07692307692308,5
209,rainy,fall,day,manhattan,8826.09,34000.0,6341.48,48285.73,37308.666666666664,10823.630211328698,23717.623635874246,1937
209,rainy,fall,night,manhattan,2853.26,10248.0,1819.56,14471.96,9595.916666666666,2773.6801341754995,7281.525185788096,603
209,rainy,spring,day,manhattan,8838.06,33934.5,6261.95,48309.1,36732.61666666667,11378.641062026365,25330.97137281682,2093
